epoch,loss,binary_accuracy,precision,recall,pr_auc,nothing,val_loss,val_binary_accuracy,val_precision,val_recall,val_pr_auc
24,0.38587820529937744,0.9105263352394104,0.4858299493789673,0.5194805264472961,0.3374692499637604,777,0.38037070631980896,0.9089095592498779,0.5769619941711426,0.4918248653411865,0.27645939588546753
25,0.3889511823654175,0.9150375723838806,0.5096276998519897,0.5728715658187866,0.3460155427455902,777,0.3770819306373596,0.9091618061065674,0.5738009214401245,0.519438624382019,0.26922887563705444
26,0.45242270827293396,0.90802001953125,0.4742138385772705,0.5440115332603455,0.3132724165916443,777,0.3971409201622009,0.9074857831001282,0.5643638372421265,0.5157144069671631,0.2760733962059021
27,0.41394180059432983,0.9124059677124023,0.4962593615055084,0.5743145942687988,0.3398037552833557,777,0.4019704759120941,0.9087000489234924,0.5691440105438232,0.531792163848877,0.26111504435539246
28,0.42135438323020935,0.9077694416046143,0.4740024209022522,0.5656565427780151,0.3254862129688263,777,0.4091626703739166,0.9060143232345581,0.5531429052352905,0.5391497611999512,0.27567771077156067
29,0.4289354681968689,0.9142856597900391,0.5060728788375854,0.5411255359649658,0.33444711565971375,777,0.4262750446796417,0.9103618860244751,0.5810495615005493,0.5199836492538452,0.2644088864326477
30,0.41753774881362915,0.9098997712135315,0.48374998569488525,0.5584415793418884,0.34050342440605164,777,0.42385920882225037,0.9078762531280518,0.5646472573280334,0.5299754738807678,0.27041852474212646
31,0.43105337023735046,0.9117794632911682,0.49257761240005493,0.5266955494880676,0.33528441190719604,777,0.43669137358665466,0.9093857407569885,0.5776969194412231,0.5046780109405518,0.27200886607170105
32,0.4188670217990875,0.91591477394104,0.5146666765213013,0.5569985508918762,0.339028537273407,777,0.43899935483932495,0.908919095993042,0.5728028416633606,0.5165319442749023,0.26587408781051636
33,0.4408877491950989,0.9136591553688049,0.5027933120727539,0.5194805264472961,0.31763747334480286,777,0.45484495162963867,0.9103190302848816,0.5858351588249207,0.49364155530929565,0.2650802731513977
34,0.4467732608318329,0.9085213541984558,0.47594279050827026,0.5281385183334351,0.3252653479576111,777,0.46337151527404785,0.9077000617980957,0.5664162635803223,0.5103097558021545,0.2717934250831604
35,0.4694420397281647,0.9119046330451965,0.4936061501502991,0.5569985508918762,0.3207061290740967,777,0.4632500112056732,0.9073283672332764,0.562625527381897,0.5216640830039978,0.2560284435749054
36,0.4814966022968292,0.9097744226455688,0.4820239543914795,0.5223665237426758,0.33266735076904297,777,0.4701893627643585,0.9091522693634033,0.5744002461433411,0.51544189453125,0.275887131690979
37,0.4989164173603058,0.9111528396606445,0.4892183244228363,0.523809552192688,0.3309808075428009,777,0.47091224789619446,0.9078665971755981,0.5666300654411316,0.5156235694885254,0.25963863730430603
38,0.5108737945556641,0.9144109487533569,0.5068681240081787,0.5324675440788269,0.3076840937137604,777,0.49738144874572754,0.9096380472183228,0.5780640244483948,0.5115360021591187,0.25987309217453003
39,0.49798914790153503,0.9087719321250916,0.4780426621437073,0.5497835278511047,0.3248116075992584,777,0.4936367869377136,0.9072665572166443,0.5611597299575806,0.5300663113594055,0.2674572169780731
40,0.4545866847038269,0.9140350818634033,0.504660427570343,0.5468975305557251,0.3242979347705841,777,0.477029412984848,0.908171534538269,0.5689707398414612,0.5121718645095825,0.2722896933555603
41,0.5025244355201721,0.9105263352394104,0.4862385392189026,0.5353535413742065,0.30938252806663513,777,0.5037688612937927,0.9094998836517334,0.5782556533813477,0.5055863261222839,0.26326796412467957
42,0.5102769732475281,0.9067668914794922,0.4671814739704132,0.523809552192688,0.2864129841327667,777,0.49780648946762085,0.9073240160942078,0.5634558200836182,0.5153964757919312,0.2522936165332794
43,0.4900054931640625,0.9105263352394104,0.48655569553375244,0.5483405590057373,0.3293204605579376,777,0.489625483751297,0.9079954028129578,0.5671262741088867,0.5174402594566345,0.27012643218040466
44,0.5169837474822998,0.9091477990150452,0.4796954393386841,0.5454545617103577,0.3065851628780365,777,0.48587557673454285,0.9081048965454102,0.5671141147613525,0.5219365954399109,0.26840639114379883
45,0.5349715352058411,0.9070175290107727,0.46941322088241577,0.542568564414978,0.30220460891723633,777,0.52812260389328,0.9070952534675598,0.5616397857666016,0.5189390778541565,0.25361737608909607
46,0.515260636806488,0.9075188040733337,0.470664918422699,0.5209234952926636,0.299120157957077,777,0.5121794939041138,0.9085761904716492,0.570471465587616,0.5182123780250549,0.2581639885902405
47,0.5455619692802429,0.9053884148597717,0.46172839403152466,0.5396825671195984,0.302469938993454,777,0.5246610045433044,0.9061902165412903,0.5565145015716553,0.5183486342430115,0.2573801279067993
48,0.5423828363418579,0.906390905380249,0.46715328097343445,0.5541125535964966,0.30168724060058594,777,0.5365403890609741,0.9075142741203308,0.5616334080696106,0.5371968150138855,0.2653529644012451
49,0.5043368339538574,0.9137845039367676,0.5035161972045898,0.5165945291519165,0.30003127455711365,777,0.5333382487297058,0.9103856682777405,0.5872660875320435,0.4888727366924286,0.2525370717048645
50,0.5138493776321411,0.9126566648483276,0.4973118305206299,0.5339105129241943,0.32086798548698425,777,0.5408210158348083,0.9100617170333862,0.5809001922607422,0.5105368494987488,0.259429007768631
51,0.5131269693374634,0.9115287661552429,0.49129852652549744,0.5295815467834473,0.33070579171180725,777,0.528444766998291,0.9099333882331848,0.5799917578697205,0.5110818147659302,0.2760905921459198
52,0.5101414322853088,0.912030041217804,0.4941176474094391,0.5454545617103577,0.32007482647895813,777,0.5320578217506409,0.9071334004402161,0.5613718628883362,0.5226178765296936,0.25334757566452026
53,0.5007953643798828,0.9131578803062439,0.5,0.5613275766372681,0.3281106650829315,777,0.5366406440734863,0.9091047644615173,0.5724888443946838,0.5254791378974915,0.25426995754241943
54,0.5262945890426636,0.9135338664054871,0.5019973516464233,0.5440115332603455,0.3238101601600647,777,0.5519941449165344,0.9088191986083984,0.571980357170105,0.517894446849823,0.2584453523159027
55,0.5315039753913879,0.9111528396606445,0.48924732208251953,0.5252525210380554,0.3190947473049164,777,0.56166011095047,0.9093523621559143,0.5747893452644348,0.5204378366470337,0.25445428490638733
56,0.6889219880104065,0.9107769727706909,0.48714479804039,0.5194805264472961,0.2813135087490082,777,0.5629238486289978,0.909980833530426,0.5802577137947083,0.5112634897232056,0.27012935280799866
57,0.5673505067825317,0.9083959460258484,0.4760705232620239,0.5454545617103577,0.2937142550945282,777,0.5555793046951294,0.9093574285507202,0.5736725330352783,0.527477502822876,0.25133153796195984
58,0.5674453377723694,0.9095238447189331,0.48084545135498047,0.5252525210380554,0.3049478232860565,777,0.575803279876709,0.9081379771232605,0.5692518949508667,0.5090380311012268,0.25941818952560425
59,0.46963515877723694,0.9139097929000854,0.5041782855987549,0.5223665237426758,0.33668580651283264,777,0.5100038647651672,0.9095906615257263,0.5789830088615417,0.5047234296798706,0.2706947326660156
60,0.5519734025001526,0.9134085774421692,0.5013477206230164,0.536796510219574,0.3151513636112213,777,0.5688378214836121,0.9084287881851196,0.5701066255569458,0.5148515105247498,0.24977269768714905
61,0.5816507339477539,0.9144110679626465,0.5068681240081787,0.5324675440788269,0.3086601793766022,777,0.5817108750343323,0.9099571108818054,0.5778067111968994,0.5242983102798462,0.26241424679756165
62,0.568382740020752,0.9134084582328796,0.5013089179992676,0.5526695251464844,0.324352890253067,777,0.5737154483795166,0.9085239171981812,0.5707233548164368,0.5145789980888367,0.2590812146663666
63,0.5642697811126709,0.9134084582328796,0.5013192892074585,0.5483405590057373,0.32794538140296936,777,0.5881955027580261,0.9087521433830261,0.5720702409744263,0.5148060917854309,0.2600340247154236
64,0.5850216150283813,0.915413498878479,0.5120643377304077,0.5512265563011169,0.317965030670166,777,0.5865725874900818,0.9097997546195984,0.5784693956375122,0.5149423480033875,0.25602462887763977
65,0.5796648263931274,0.9141603708267212,0.5055248737335205,0.5281385183334351,0.32384371757507324,777,0.5773577094078064,0.9097476601600647,0.5799134373664856,0.5050867199897766,0.26068422198295593
66,0.5615228414535522,0.91591477394104,0.5158045887947083,0.5180374979972839,0.3120107650756836,777,0.5841776132583618,0.9091522097587585,0.5769794583320618,0.5004087686538696,0.26002445816993713
67,0.5728973150253296,0.914661705493927,0.5082873106002808,0.5310245156288147,0.31705597043037415,777,0.5889718532562256,0.9100330471992493,0.5818963050842285,0.5042238235473633,0.2664050757884979
68,0.5792823433876038,0.915413498878479,0.5126404762268066,0.5266955494880676,0.32353997230529785,777,0.6003400683403015,0.9107714891433716,0.5865526795387268,0.5047688484191895,0.24958546459674835
69,0.5723351836204529,0.9149122834205627,0.5089974403381348,0.5714285969734192,0.3310762941837311,777,0.5912488102912903,0.909176230430603,0.5748639702796936,0.5135343670845032,0.24844472110271454
70,0.5649365186691284,0.9170424938201904,0.5219236016273499,0.5324675440788269,0.3130943477153778,777,0.5985897183418274,0.9110572338104248,0.5887920260429382,0.5029521584510803,0.25832411646842957
71,0.5949504375457764,0.9139097929000854,0.5038363337516785,0.5685425400733948,0.3164299428462982,777,0.5895779728889465,0.9095186591148376,0.5746671557426453,0.5272958278656006,0.2535887062549591
72,0.5731515288352966,0.9145362973213196,0.5075861811637878,0.5310245156288147,0.3170638680458069,777,0.6071488857269287,0.9108998775482178,0.5891518592834473,0.49627578258514404,0.25501301884651184
73,0.5520653128623962,0.915162980556488,0.5111420750617981,0.5295815467834473,0.31398507952690125,777,0.5979145169258118,0.9101952910423279,0.5824847221374512,0.5065855383872986,0.26119622588157654
74,0.5668821930885315,0.9140350818634033,0.50492262840271,0.5180374979972839,0.3467865586280823,777,0.5992702841758728,0.9092665314674377,0.5760780572891235,0.5096738934516907,0.2634679675102234
75,0.5959145426750183,0.9126566648483276,0.49734747409820557,0.5411255359649658,0.30731043219566345,777,0.5984054207801819,0.9091570377349854,0.5725635290145874,0.5269779562950134,0.26165109872817993
76,0.596702516078949,0.916290819644928,0.5178827047348022,0.5223665237426758,0.3033950924873352,777,0.5970099568367004,0.9102047681808472,0.5852527022361755,0.49277862906455994,0.2621278762817383
77,0.6129801273345947,0.9151628613471985,0.5112359523773193,0.5252525210380554,0.3107437789440155,777,0.6128997802734375,0.9100381135940552,0.5819783806800842,0.5039513111114502,0.25911492109298706
78,0.7139781713485718,0.9149122834205627,0.5098039507865906,0.5252525210380554,0.2960202991962433,777,0.6124076843261719,0.9097951650619507,0.5776554346084595,0.519438624382019,0.26262837648391724
79,0.7254299521446228,0.9107768535614014,0.48754915595054626,0.536796510219574,0.2724537253379822,777,0.602587103843689,0.9066286087036133,0.5571631789207458,0.5334271788597107,0.2661246955394745
80,0.6350576877593994,0.9129072427749634,0.49860334396362305,0.5151515007019043,0.29417815804481506,777,0.6121866106987,0.9101477861404419,0.5824820399284363,0.5049959421157837,0.2604219615459442
81,0.6434498429298401,0.9119047522544861,0.4930167496204376,0.509379506111145,0.2892821729183197,777,0.626427173614502,0.9110950231552124,0.5887216329574585,0.5044963359832764,0.2686906158924103
82,0.6454545855522156,0.9093985557556152,0.4799465239048004,0.5180374979972839,0.28086528182029724,777,0.6243626475334167,0.9092666506767273,0.5767398476600647,0.505858838558197,0.26171085238456726
83,0.6666468977928162,0.9140350818634033,0.5049928426742554,0.5108225345611572,0.27066707611083984,777,0.6253542304039001,0.9105476140975952,0.5855879783630371,0.5023162961006165,0.2588706612586975
84,0.6277562379837036,0.9137845039367676,0.5033467411994934,0.542568564414978,0.2998150885105133,777,0.6445590853691101,0.9085904955863953,0.5709686875343323,0.5155781507492065,0.25397977232933044
85,0.7530414462089539,0.9086466431617737,0.47662338614463806,0.5295815467834473,0.30318400263786316,777,0.627790629863739,0.9080238342285156,0.5673359632492065,0.5171677470207214,0.2527450621128082
86,0.6993190050125122,0.9115287661552429,0.49108368158340454,0.5165945291519165,0.28571170568466187,777,0.6384310722351074,0.9076809883117676,0.5668751001358032,0.506449282169342,0.2609007954597473
87,0.6152595281600952,0.9104010462760925,0.4850136339664459,0.5137085318565369,0.28742271661758423,777,0.6258849501609802,0.9091572761535645,0.5747167468070984,0.5137160420417786,0.25720497965812683
88,0.660155177116394,0.9124059677124023,0.4957983195781708,0.5108225345611572,0.2793724834918976,777,0.6369662284851074,0.9091763496398926,0.5762045383453369,0.5056771636009216,0.24445615708827972
89,0.6156381964683533,0.9127819538116455,0.49789029359817505,0.5108225345611572,0.3125631511211395,777,0.6165706515312195,0.9092904925346375,0.576595664024353,0.5075392723083496,0.2502996325492859
90,0.6695536971092224,0.9150375723838806,0.5106685757637024,0.5180374979972839,0.27670934796333313,777,0.6313242316246033,0.9111238121986389,0.5872619152069092,0.5125806331634521,0.2609540820121765
91,0.6147691011428833,0.9119047522544861,0.49320653080940247,0.523809552192688,0.3069765865802765,777,0.5926721096038818,0.9117522835731506,0.595131516456604,0.49523118138313293,0.26738718152046204
92,0.6813056468963623,0.9121553897857666,0.4945652186870575,0.5252525210380554,0.28549817204475403,777,0.6581788659095764,0.9094761610031128,0.5768131017684937,0.5129439830780029,0.24909842014312744
93,0.7215040922164917,0.9146615862846375,0.508152186870575,0.5396825671195984,0.31508752703666687,777,0.6510871052742004,0.9099810719490051,0.5785966515541077,0.5205740928649902,0.2557183802127838
94,0.6462156772613525,0.9174185991287231,0.5248538255691528,0.5180374979972839,0.3332214951515198,777,0.6691170334815979,0.9113667607307434,0.5925825238227844,0.494913250207901,0.2506031394004822
95,0.661592960357666,0.915162980556488,0.5106666684150696,0.5526695251464844,0.3411249816417694,777,0.6189489960670471,0.9092475175857544,0.5744391679763794,0.5187119841575623,0.24723805487155914
96,0.6770544052124023,0.9135338664054871,0.5020242929458618,0.536796510219574,0.31144240498542786,777,0.644555389881134,0.9097761511802673,0.5797621011734009,0.5069034695625305,0.2534882426261902
97,0.6707911491394043,0.9132831692695618,0.5006657838821411,0.542568564414978,0.3169400691986084,777,0.6431326866149902,0.9094904065132141,0.5773996114730835,0.5100826621055603,0.25750991702079773
98,0.6897284388542175,0.9137844443321228,0.5035461187362671,0.5122655034065247,0.3035101890563965,777,0.6638692617416382,0.9098474979400635,0.5822319388389587,0.49618494510650635,0.24432827532291412
99,0.6490967273712158,0.9136591553688049,0.5026177763938904,0.5541125535964966,0.306636244058609,777,0.6507831811904907,0.9096286296844482,0.5780127048492432,0.5114905834197998,0.2433328777551651
