epoch,binary_accuracy,loss,pr_auc,precision,recall,roc_auc,val_binary_accuracy,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc
19,0.8086414933204651,0.6651209592819214,0.3472137451171875,0.31363537907600403,0.7171949148178101,0.8741170167922974,0.793886125087738,0.9999315738677979,0.3217201232910156,0.2950979769229889,0.7184335589408875,0.8349696397781372
20,0.8108997941017151,0.6549745202064514,0.3508031666278839,0.316812664270401,0.7181386947631836,0.8762034773826599,0.8018910884857178,1.0532350540161133,0.3319234549999237,0.30629298090934753,0.7274426817893982,0.8371701836585999
21,0.8120158314704895,0.6479747295379639,0.3520384132862091,0.3183917999267578,0.7185031771659851,0.8776904344558716,0.8129322528839111,1.0721684694290161,0.3293502628803253,0.31725654006004333,0.705792248249054,0.8354302644729614
22,0.8143839240074158,0.6403012275695801,0.3549136519432068,0.32180365920066833,0.7194104194641113,0.8794274926185608,0.8088562488555908,1.0587681531906128,0.3191652297973633,0.3081161081790924,0.6845248341560364,0.8308102488517761
23,0.8141524195671082,0.639731228351593,0.35450464487075806,0.32124921679496765,0.7179643511772156,0.879665732383728,0.7959035634994507,1.02400541305542,0.3113625645637512,0.28848201036453247,0.6670235991477966,0.829572856426239
24,0.8172918558120728,0.6271078586578369,0.3599288761615753,0.32595890760421753,0.7197408080101013,0.8819241523742676,0.8218672275543213,1.1789895296096802,0.32789498567581177,0.33382388949394226,0.7297041416168213,0.8350337743759155
25,0.817348062992096,0.6243593096733093,0.3582926094532013,0.3261566460132599,0.7204914689064026,0.8825092911720276,0.81657475233078,1.170306921005249,0.33261027932167053,0.3223481774330139,0.7056445479393005,0.8335644602775574
26,0.819236159324646,0.617278516292572,0.36236920952796936,0.3291141092777252,0.7220081686973572,0.8838933706283569,0.8225185871124268,1.163979172706604,0.32852703332901,0.33038613200187683,0.7014030814170837,0.8319144248962402
27,0.820533275604248,0.613710343837738,0.36157920956611633,0.33101096749305725,0.7220170497894287,0.8847724795341492,0.8270882368087769,1.1982741355895996,0.32899126410484314,0.3393838107585907,0.7140859365463257,0.8339973092079163
28,0.8230499029159546,0.6038735508918762,0.36686939001083374,0.3349900543689728,0.7235875725746155,0.8865028619766235,0.8186903595924377,1.163993239402771,0.3287718892097473,0.3254868984222412,0.7062075734138489,0.8340252637863159
29,0.8244425654411316,0.5976773500442505,0.3688370883464813,0.33715933561325073,0.7240201830863953,0.887911319732666,0.8178989291191101,1.1863062381744385,0.3279487192630768,0.3255303204059601,0.71363365650177,0.8322252631187439
