epoch,loss,binary_accuracy,precision,recall,pr_auc,nothing,val_loss,val_binary_accuracy,val_precision,val_recall,val_pr_auc
46,6.83836030960083,0.812656581401825,0.2947799265384674,0.8311688303947449,0.39488092064857483,777,1.6096309423446655,0.824182391166687,0.32902270555496216,0.7047626376152039,0.30366250872612
47,7.28726863861084,0.8211779594421387,0.29857298731803894,0.7849928140640259,0.3994438946247101,777,1.7067463397979736,0.8290495872497559,0.3320876657962799,0.6768906116485596,0.29749229550361633
48,6.986692428588867,0.8248119950294495,0.30229949951171875,0.7777777910232544,0.4098833203315735,777,1.7873883247375488,0.8357841968536377,0.344970703125,0.6877453923225403,0.30292898416519165
49,5.799116134643555,0.8288220763206482,0.308915376663208,0.7849928140640259,0.4267791211605072,777,1.7266508340835571,0.8330605030059814,0.3374998867511749,0.6697896122932434,0.30025699734687805
50,7.9758405685424805,0.8230576515197754,0.2985994517803192,0.7691197395324707,0.3934950530529022,777,1.802376389503479,0.8285447955131531,0.3296308219432831,0.6670055389404297,0.28667348623275757
51,5.008005619049072,0.8131579160690308,0.29022082686424255,0.7965368032455444,0.3859601616859436,777,1.5522334575653076,0.8161606192588806,0.3146814703941345,0.6889966130256653,0.2890093922615051
52,6.873188018798828,0.8296992778778076,0.30949658155441284,0.780663788318634,0.4157552123069763,777,1.8117144107818604,0.8406445384025574,0.3519287109375,0.6776726245880127,0.30893394351005554
53,7.697963714599609,0.8220552206039429,0.29839158058166504,0.7763347625732422,0.40294960141181946,777,1.8328092098236084,0.8317795991897583,0.33909928798675537,0.6929537653923035,0.300859272480011
54,6.636524677276611,0.823433518409729,0.3002232015132904,0.7763347625732422,0.38567742705345154,777,1.8184564113616943,0.8356961011886597,0.3447805345058441,0.6874794960021973,0.3053797781467438
55,7.6937336921691895,0.8223057985305786,0.30049532651901245,0.7878788113594055,0.4393433928489685,777,1.8276422023773193,0.8308414816856384,0.3383972644805908,0.6981934905052185,0.3067900538444519
56,7.8003716468811035,0.8296992778778076,0.30884042382240295,0.7763347625732422,0.41509613394737244,777,1.808806300163269,0.8366840481758118,0.3446041941642761,0.6755611300468445,0.30378755927085876
57,6.685817241668701,0.8157894015312195,0.2921348214149475,0.7878788113594055,0.40739426016807556,777,1.6742382049560547,0.8215270042419434,0.32208698987960815,0.6866974234580994,0.29472747445106506
58,6.573722839355469,0.8203006982803345,0.29654034972190857,0.7792207598686218,0.4258470833301544,777,1.7662416696548462,0.8339669108390808,0.34142595529556274,0.6847423315048218,0.3079601228237152
59,7.96881103515625,0.8332080245018005,0.31146571040153503,0.7604617476463318,0.38159966468811035,777,1.877429723739624,0.8404172658920288,0.3504087030887604,0.6705090999603271,0.3031103312969208
60,7.92787504196167,0.8343358039855957,0.31810295581817627,0.7936508059501648,0.3984470069408417,777,1.9217981100082397,0.8417399525642395,0.3531807065010071,0.6729021668434143,0.301611989736557
61,6.482735633850098,0.8135338425636292,0.2935065031051636,0.8152958154678345,0.394515722990036,777,1.6053756475448608,0.8139712810516357,0.31466132402420044,0.7071869969367981,0.2931390404701233
62,9.010562896728516,0.8402255773544312,0.3251201808452606,0.780663788318634,0.4128603935241699,777,2.0173583030700684,0.8404096364974976,0.3528551161289215,0.6865097284317017,0.3089267313480377
63,9.273509979248047,0.8350877165794373,0.31622418761253357,0.7734487652778625,0.4265294075012207,777,1.9877668619155884,0.8387283682823181,0.3500247001647949,0.6874794960021973,0.3090880811214447
64,9.821497917175293,0.8333333134651184,0.3125367760658264,0.7662337422370911,0.4114871025085449,777,2.0300400257110596,0.8388823866844177,0.349063515663147,0.6794713139533997,0.30388349294662476
65,8.537951469421387,0.8298245668411255,0.3070226311683655,0.7633477449417114,0.4026111960411072,777,1.8750050067901611,0.8368619084358215,0.34496933221817017,0.675920844078064,0.3044542372226715
66,8.837657928466797,0.8433583974838257,0.331314355134964,0.789321780204773,0.42807766795158386,777,1.9645510911941528,0.8472366333007812,0.3631032109260559,0.6701180934906006,0.3115755617618561
67,7.538761615753174,0.8162907361984253,0.2947424352169037,0.8008658289909363,0.41907066106796265,777,1.7363330125808716,0.8276780247688293,0.3322659134864807,0.6913583874702454,0.29904597997665405
68,8.214131355285645,0.8354637026786804,0.31635069847106934,0.7705627679824829,0.4247405529022217,777,1.9270457029342651,0.8426510691642761,0.35534200072288513,0.6761085391044617,0.30609020590782166
69,8.880254745483398,0.8221805095672607,0.30335861444473267,0.808080792427063,0.4283166825771332,777,1.914438247680664,0.8278558254241943,0.3335203230381012,0.6974427103996277,0.29900211095809937
70,7.868957996368408,0.8340851664543152,0.31517282128334045,0.7763347625732422,0.4146251082420349,777,1.982234001159668,0.8374506831169128,0.3467937707901001,0.6810197830200195,0.305713027715683
71,8.216757774353027,0.8313283920288086,0.31332188844680786,0.7907648086547852,0.3974798619747162,777,1.8742676973342896,0.8378983736038208,0.3456473648548126,0.6687886118888855,0.2985534965991974
72,6.8215227127075195,0.8359649181365967,0.3168846666812897,0.7691197395324707,0.40976765751838684,777,1.8036013841629028,0.8378939032554626,0.3454791009426117,0.6677876114845276,0.3033474385738373
73,7.103529453277588,0.8373433351516724,0.32132309675216675,0.7849928140640259,0.4244631230831146,777,1.857032299041748,0.8399949669837952,0.3521589934825897,0.6867913007736206,0.3054325580596924
74,8.141289710998535,0.8274435997009277,0.3072153329849243,0.7864357829093933,0.4217117726802826,777,2.0247414112091064,0.8399587869644165,0.35043179988861084,0.675952136516571,0.30605652928352356
75,8.449763298034668,0.8399749398231506,0.3251497149467468,0.7835497856140137,0.40655019879341125,777,2.0525245666503906,0.8463757634162903,0.3619530200958252,0.6735434532165527,0.3086690306663513
76,8.483381271362305,0.8379698991775513,0.32057416439056396,0.7734487652778625,0.40758705139160156,777,2.018148899078369,0.8464282155036926,0.36059778928756714,0.6638304591178894,0.31096920371055603
77,7.0929765701293945,0.8332080245018005,0.31517961621284485,0.7849928140640259,0.4219512343406677,777,1.9790171384811401,0.8411334156990051,0.3530363440513611,0.6791428923606873,0.3022114336490631
78,7.637004852294922,0.8496240377426147,0.3388429880142212,0.7691197395324707,0.42470741271972656,777,2.220592737197876,0.8510048389434814,0.3689124882221222,0.6587628126144409,0.3054914176464081
79,9.072362899780273,0.8347117900848389,0.3182346224784851,0.7907648086547852,0.4066876769065857,777,2.034165382385254,0.8384888768196106,0.3514802157878876,0.699898362159729,0.30628570914268494
80,7.961428165435791,0.8372180461883545,0.3223915696144104,0.7936508059501648,0.42021799087524414,777,2.0332489013671875,0.8394319415092468,0.3510090708732605,0.6858059167861938,0.3029537498950958
81,7.955331802368164,0.836967408657074,0.31752699613571167,0.7633477449417114,0.403188019990921,777,1.9980882406234741,0.8386092782020569,0.34728527069091797,0.6711972951889038,0.2981204390525818
82,7.930191993713379,0.8208019733428955,0.2969697117805481,0.7777777910232544,0.39960426092147827,777,2.0900371074676514,0.8349124193191528,0.34448739886283875,0.694158136844635,0.2972070276737213
83,8.696002006530762,0.8279448747634888,0.30855855345726013,0.7907648086547852,0.40752559900283813,777,1.9791988134384155,0.8337331414222717,0.3430739939212799,0.697786808013916,0.3043558597564697
84,7.442502975463867,0.8339598774909973,0.31542056798934937,0.7792207598686218,0.38826531171798706,777,2.062481164932251,0.8424779772758484,0.3546011745929718,0.6733400821685791,0.3051615357398987
85,8.94646167755127,0.8302004337310791,0.3112884759902954,0.7878788113594055,0.39991024136543274,777,1.9715051651000977,0.8405748009681702,0.35116976499557495,0.6735747456550598,0.3018992245197296
86,9.046895980834961,0.8309523463249207,0.31405895948410034,0.7994228005409241,0.39673423767089844,777,2.1538329124450684,0.8415623307228088,0.3556526303291321,0.6913740634918213,0.3022010326385498
87,9.146425247192383,0.8408521413803101,0.32504549622535706,0.7734487652778625,0.392149955034256,777,2.2012646198272705,0.8515430688858032,0.3717552125453949,0.6708688735961914,0.30611300468444824
88,7.733516693115234,0.8268170356750488,0.3072187900543213,0.7922077775001526,0.4065578281879425,777,1.9792457818984985,0.8347113132476807,0.3428613841533661,0.6858997344970703,0.29817941784858704
89,8.502470970153809,0.8259398937225342,0.3033898174762726,0.7748917937278748,0.40021732449531555,777,2.1200973987579346,0.8377280235290527,0.3485126495361328,0.6890122890472412,0.3039577007293701
90,9.572154998779297,0.8550124764442444,0.34594953060150146,0.7518037557601929,0.4074898362159729,777,2.3342108726501465,0.8529617786407471,0.37361833453178406,0.6635019779205322,0.30646568536758423
91,9.490230560302734,0.8379698991775513,0.3214285671710968,0.7792207598686218,0.4151277244091034,777,2.2859668731689453,0.847476065158844,0.3656390309333801,0.6843200325965881,0.30434319376945496
92,10.556638717651367,0.8275689482688904,0.3058556020259857,0.7763347625732422,0.39854711294174194,777,2.1461808681488037,0.8351743221282959,0.3470240533351898,0.7079377770423889,0.3032607138156891
93,9.42857837677002,0.8382205367088318,0.32411766052246094,0.7950937747955322,0.42681607604026794,777,2.15236496925354,0.8404665589332581,0.3561272919178009,0.7079377770423889,0.30878740549087524
94,8.883514404296875,0.8395990133285522,0.32244405150413513,0.7691197395324707,0.39715781807899475,777,2.2354698181152344,0.8418565392494202,0.3547365665435791,0.681692361831665,0.2977459132671356
95,9.55431842803955,0.8270676732063293,0.30201730132102966,0.7561327815055847,0.38247743248939514,777,2.1342132091522217,0.8334970474243164,0.33558377623558044,0.6538359522819519,0.2946036458015442
96,10.994128227233887,0.8389724493026733,0.3233890235424042,0.7821067571640015,0.4049024283885956,777,2.2955124378204346,0.8468506336212158,0.3642898201942444,0.6832877397537231,0.30789437890052795
97,8.442480087280273,0.8199248313903809,0.29826465249061584,0.7936508059501648,0.4019400477409363,777,2.0443766117095947,0.831338107585907,0.33898434042930603,0.6968014240264893,0.30007481575012207
98,10.256402015686035,0.8447368144989014,0.33043476939201355,0.7676767706871033,0.39488548040390015,777,2.261713981628418,0.849586009979248,0.367294043302536,0.6672245264053345,0.3022320568561554
99,10.699374198913574,0.8360902667045593,0.316636860370636,0.7662337422370911,0.41672366857528687,777,2.2462046146392822,0.8460288047790527,0.36263179779052734,0.6826620697975159,0.30744796991348267
100,8.591371536254883,0.8162907361984253,0.2927613854408264,0.7878788113594055,0.38839033246040344,777,2.10652232170105,0.8330360054969788,0.33886945247650146,0.6784703135490417,0.2927412986755371
101,9.821883201599121,0.8421052694320679,0.3287009000778198,0.7849928140640259,0.4188210368156433,777,2.395167589187622,0.8513222932815552,0.3739956021308899,0.6901383996009827,0.3076455891132355
102,10.125298500061035,0.8362155556678772,0.31898584961891174,0.780663788318634,0.39563432335853577,777,2.2420084476470947,0.8431934714317322,0.3587174117565155,0.692046582698822,0.2982586920261383
103,11.128170013427734,0.8461152911186218,0.3343653380870819,0.7792207598686218,0.41301727294921875,777,2.2983908653259277,0.8493191003799438,0.36854249238967896,0.6795338988304138,0.3088674247264862
104,10.463074684143066,0.8315789699554443,0.31303849816322327,0.7864357829093933,0.4220733642578125,777,2.277086019515991,0.8429012894630432,0.3588253855705261,0.6964417099952698,0.3050537109375
105,9.9079008102417,0.8446115255355835,0.32959502935409546,0.7633477449417114,0.38797229528427124,777,2.416773557662964,0.8501905202865601,0.3702314496040344,0.679283618927002,0.3040342330932617
106,9.530771255493164,0.8372180461883545,0.3213443458080292,0.7864357829093933,0.4071752727031708,777,2.242222309112549,0.8457539081573486,0.36362069845199585,0.6930945515632629,0.30693838000297546
107,9.871365547180176,0.8260651230812073,0.30683714151382446,0.7965368032455444,0.3908390998840332,777,2.2981159687042236,0.8439381718635559,0.361184686422348,0.6996480822563171,0.30166125297546387
108,8.703316688537598,0.8209273219108582,0.29279279708862305,0.7503607273101807,0.384768545627594,777,2.178089141845703,0.8287762403488159,0.32939860224723816,0.6634237766265869,0.28059259057044983
109,8.425246238708496,0.8442355990409851,0.32961586117744446,0.7676767706871033,0.4121403694152832,777,2.3090789318084717,0.8499472141265869,0.36505722999572754,0.6473449468612671,0.2988744378089905
110,10.577834129333496,0.8553885221481323,0.34845495223999023,0.7647907733917236,0.4276762306690216,777,2.529010534286499,0.8574380874633789,0.38233500719070435,0.6576210260391235,0.31103354692459106
111,8.61412239074707,0.8263157606124878,0.304788738489151,0.780663788318634,0.3958709239959717,777,1.9827996492385864,0.8361400365829468,0.34517890214920044,0.6851802468299866,0.30180004239082336
112,9.35281753540039,0.8393483757972717,0.32375821471214294,0.780663788318634,0.401901513338089,777,2.2662112712860107,0.8445937633514404,0.3615451753139496,0.6937358379364014,0.30011576414108276
113,6.377035140991211,0.8278195858001709,0.30531731247901917,0.7705627679824829,0.4373420178890228,777,1.9720065593719482,0.8369956612586975,0.34627649188041687,0.6827715635299683,0.2997877895832062
114,9.996705055236816,0.8319548964500427,0.30918729305267334,0.7575757503509521,0.41646018624305725,777,2.318350076675415,0.8431664109230042,0.35779884457588196,0.6861500144004822,0.3074735105037689
115,7.680158615112305,0.8418545722961426,0.3283041715621948,0.7849928140640259,0.40437984466552734,777,2.2284910678863525,0.844672679901123,0.35833311080932617,0.670993983745575,0.30247148871421814
116,8.729640007019043,0.8347117900848389,0.31781139969825745,0.7878788113594055,0.41745948791503906,777,2.173342227935791,0.83853679895401,0.3485333025455475,0.6799874901771545,0.3016004264354706
117,9.979138374328613,0.8527568578720093,0.3445161283016205,0.7705627679824829,0.42445072531700134,777,2.414914608001709,0.8537588715553284,0.37529081106185913,0.6635958552360535,0.3067128360271454
118,10.208039283752441,0.8436089754104614,0.3266708254814148,0.7546897530555725,0.41504234075546265,777,2.3666226863861084,0.8487904667854309,0.3663672208786011,0.6716665625572205,0.30148008465766907
119,8.997397422790527,0.8233082294464111,0.2993844449520111,0.7720057964324951,0.41352134943008423,777,2.1709766387939453,0.8340986371040344,0.3455545902252197,0.7100961804389954,0.3001692295074463
120,11.843632698059082,0.8436090350151062,0.3304826021194458,0.780663788318634,0.4416893422603607,777,2.374316930770874,0.847395122051239,0.36424946784973145,0.6758113503456116,0.3075900673866272
121,9.081131935119629,0.8413533568382263,0.3273056149482727,0.7835497856140137,0.42476892471313477,777,2.4593505859375,0.8521095514297485,0.374247282743454,0.6804410815238953,0.31023797392845154
122,6.755192279815674,0.8343358635902405,0.31789231300354004,0.7922077775001526,0.39650291204452515,777,2.193634271621704,0.8381572961807251,0.3485671579837799,0.6845077276229858,0.29741159081459045
123,11.313032150268555,0.8446115851402283,0.33022966980934143,0.7676767706871033,0.4091644287109375,777,2.4343650341033936,0.8513393402099609,0.3716144561767578,0.6727770566940308,0.30469629168510437
124,11.656628608703613,0.8286966681480408,0.3054272532463074,0.7633477449417114,0.38848310708999634,777,2.568648338317871,0.8444176316261292,0.3579111397266388,0.6713849902153015,0.2896289825439453
125,7.791688919067383,0.8312029838562012,0.31120091676712036,0.7777777910232544,0.3999042510986328,777,2.2509541511535645,0.8399063348770142,0.3519296646118164,0.686322033405304,0.2987387180328369
126,9.07312297821045,0.8402255177497864,0.3216911852359772,0.7575757503509521,0.39583900570869446,777,2.418778896331787,0.8511590361595154,0.3714529573917389,0.6742159724235535,0.2996963858604431
127,11.689674377441406,0.8409774303436279,0.3254545331001282,0.7748917937278748,0.3976800739765167,777,2.320347547531128,0.8457284569740295,0.36247849464416504,0.6855087280273438,0.3008464276790619
128,11.619471549987793,0.8474937677383423,0.33563363552093506,0.7720057964324951,0.4194364547729492,777,2.634763479232788,0.8549397587776184,0.37930306792259216,0.6747008562088013,0.3089234232902527
129,10.80161190032959,0.8362155556678772,0.3174791932106018,0.7705627679824829,0.40053626894950867,777,2.412858486175537,0.8448492288589478,0.3615592420101166,0.6905450820922852,0.29524844884872437
130,8.342227935791016,0.8401002287864685,0.32492491602897644,0.780663788318634,0.402598112821579,777,2.202509880065918,0.846643328666687,0.3634966313838959,0.6805661916732788,0.3037172257900238
131,10.640728950500488,0.8437342643737793,0.3283767104148865,0.7647907733917236,0.41516050696372986,777,2.540745735168457,0.8510844707489014,0.37250837683677673,0.6828028559684753,0.3056478500366211
132,10.014966011047363,0.8452380895614624,0.33250927925109863,0.7763347625732422,0.3884030878543854,777,2.3812923431396484,0.8519840240478516,0.3723447918891907,0.668694794178009,0.3011949956417084
133,11.307270050048828,0.8407267928123474,0.3209417462348938,0.747474730014801,0.40652576088905334,777,2.6180472373962402,0.8521570563316345,0.37695276737213135,0.6997106671333313,0.31047531962394714
134,10.015905380249023,0.8438596725463867,0.32664576172828674,0.7518037557601929,0.40954917669296265,777,2.5439774990081787,0.848896861076355,0.3675244152545929,0.6782200932502747,0.3055590093135834
135,10.694424629211426,0.8428571820259094,0.3271718919277191,0.7662337422370911,0.4076763689517975,777,2.5068509578704834,0.8467251658439636,0.3626420795917511,0.6736685633659363,0.2978755533695221
136,12.379536628723145,0.8368421196937561,0.3184257745742798,0.7705627679824829,0.3857872784137726,777,2.6474785804748535,0.8468539714813232,0.3662169873714447,0.696754515171051,0.29830461740493774
137,12.554787635803223,0.8448621034622192,0.32979387044906616,0.761904776096344,0.38711637258529663,777,2.584005117416382,0.8498510122299194,0.3683360815048218,0.670759379863739,0.3028826117515564
138,10.076780319213867,0.8479949235916138,0.3343949019908905,0.7575757503509521,0.39829546213150024,777,2.414475679397583,0.8550982475280762,0.37648898363113403,0.6520528793334961,0.2986161708831787
139,10.190939903259277,0.8444862365722656,0.33148831129074097,0.7777777910232544,0.40442731976509094,777,2.545682907104492,0.8495703339576721,0.36993420124053955,0.6858841180801392,0.30694475769996643
140,11.339686393737793,0.8385964632034302,0.32089102268218994,0.7691197395324707,0.3743632137775421,777,2.729128122329712,0.852399468421936,0.37694308161735535,0.6959724426269531,0.30237388610839844
141,8.71665096282959,0.8259398341178894,0.30361172556877136,0.7763347625732422,0.3797834515571594,777,2.1822426319122314,0.8351393342018127,0.3431294858455658,0.682990550994873,0.2942253649234772
142,11.247787475585938,0.843233048915863,0.3267080783843994,0.7590187788009644,0.383313924074173,777,2.488471508026123,0.851438045501709,0.372378408908844,0.6767811179161072,0.30302318930625916
143,13.581879615783691,0.8483709692955017,0.33397558331489563,0.7503607273101807,0.40766119956970215,777,2.8315532207489014,0.8582841157913208,0.3865463435649872,0.6753421425819397,0.3032381236553192
144,8.049263954162598,0.8139098286628723,0.2850162982940674,0.7575757503509521,0.36606499552726746,777,2.0459041595458984,0.8223969340324402,0.3233298063278198,0.686353325843811,0.2835673391819
145,9.994769096374512,0.8426065444946289,0.32439175248146057,0.7503607273101807,0.4234238266944885,777,2.5685224533081055,0.8548126816749573,0.3779814541339874,0.6670055389404297,0.3048328757286072
146,13.964178085327148,0.8489974737167358,0.33631712198257446,0.7590187788009644,0.41161149740219116,777,2.8727810382843018,0.8588476777076721,0.3888883888721466,0.6840384602546692,0.30957600474357605
147,8.6553316116333,0.8368421792984009,0.3173365294933319,0.7633477449417114,0.40048128366470337,777,2.2451283931732178,0.8497763276100159,0.3686228096485138,0.6737780570983887,0.29730334877967834
148,11.233024597167969,0.8448621034622192,0.32958099246025085,0.7604617476463318,0.40015077590942383,777,2.8101983070373535,0.8555651307106018,0.3822343945503235,0.6868382096290588,0.3068593442440033
149,12.101322174072266,0.8466165661811829,0.33056795597076416,0.747474730014801,0.37817272543907166,777,2.589714527130127,0.8488886952400208,0.3676232695579529,0.6790177226066589,0.29280567169189453
