epoch,binary_accuracy,loss,pr_auc,precision,recall
34,0.8301153779029846,0.5652758479118347,0.3890562057495117,0.3421574532985687,0.7214387059211731
35,0.8302494883537292,0.5665171146392822,0.3904842436313629,0.34211811423301697,0.7197596430778503
36,0.8308554887771606,0.5643244385719299,0.3943159878253937,0.3433639407157898,0.7216054797172546
37,0.8337962031364441,0.5526300668716431,0.39988550543785095,0.3481651842594147,0.7217788696289062
38,0.8334993124008179,0.5549648404121399,0.40137115120887756,0.34759101271629333,0.7211936116218567
39,0.8360217213630676,0.545600175857544,0.40659576654434204,0.35179415345191956,0.7212786674499512
40,0.8331037759780884,0.5555008053779602,0.4029373228549957,0.3471199870109558,0.7223891615867615
41,0.8327800631523132,0.5598750114440918,0.3985345661640167,0.34633007645606995,0.7206366658210754
42,0.8408862948417664,0.5285566449165344,0.41936665773391724,0.36041417717933655,0.7229894399642944
43,0.8329160809516907,0.5592308640480042,0.39948293566703796,0.34657400846481323,0.7207784056663513
44,0.839117705821991,0.5357111692428589,0.4147706627845764,0.35708537697792053,0.7213019728660583
45,0.8357902765274048,0.5453300476074219,0.4108293950557709,0.35178035497665405,0.723856508731842
46,0.8398616313934326,0.5363065004348755,0.4154781997203827,0.35879066586494446,0.7242333292961121
47,0.8413806557655334,0.5272788405418396,0.4214401841163635,0.3614465892314911,0.7241449356079102
48,0.8434286713600159,0.5230092406272888,0.42586904764175415,0.3652477264404297,0.7251987457275391
49,0.838087260723114,0.5377236604690552,0.41762712597846985,0.35598188638687134,0.7260474562644958
50,0.844729483127594,0.5157504677772522,0.4338448643684387,0.3677578270435333,0.7262825965881348
51,0.8404271006584167,0.5297730565071106,0.422025203704834,0.3598228096961975,0.7245618104934692
52,0.8441411256790161,0.5177348852157593,0.43322446942329407,0.36654648184776306,0.7252654433250427
53,0.8449698686599731,0.5132794380187988,0.4364609718322754,0.36826369166374207,0.7267928123474121
54,0.8468033671379089,0.5086819529533386,0.4431847035884857,0.3718404769897461,0.7282618284225464
55,0.8451019525527954,0.5118109583854675,0.43743255734443665,0.3687942624092102,0.7289788126945496
56,0.8436474800109863,0.5175074338912964,0.4330804646015167,0.36595046520233154,0.7274831533432007
57,0.8437968492507935,0.5189557075500488,0.43430981040000916,0.36621472239494324,0.7274131178855896
58,0.846467912197113,0.5090107321739197,0.44355764985084534,0.3712080717086792,0.7281967997550964
59,0.8420407176017761,0.5221129655838013,0.435804158449173,0.36328306794166565,0.7290054559707642
60,0.8482525944709778,0.5043413043022156,0.4471990764141083,0.37478160858154297,0.7299975752830505
61,0.8483896851539612,0.5041060447692871,0.44928842782974243,0.37502485513687134,0.7298792004585266
62,0.8480550646781921,0.5005079507827759,0.45035675168037415,0.37441539764404297,0.7300459742546082
63,0.8517284393310547,0.4894692599773407,0.46222347021102905,0.38155028223991394,0.7307679653167725
64,0.8507320880889893,0.49116644263267517,0.46034690737724304,0.3797302544116974,0.731688380241394
65,0.8495299220085144,0.498044490814209,0.4546144902706146,0.3774845004081726,0.7321919202804565
66,0.8496755361557007,0.4961818754673004,0.45612043142318726,0.3777908980846405,0.7324303388595581
67,0.8516328930854797,0.48928719758987427,0.4625276029109955,0.3814360797405243,0.7313315272331238
68,0.8478951454162598,0.501258134841919,0.4503294825553894,0.37435320019721985,0.7318934798240662
69,0.8523737192153931,0.48747822642326355,0.46575573086738586,0.382942259311676,0.7318050861358643
70,0.8493523597717285,0.49591100215911865,0.45233121514320374,0.37729284167289734,0.7333791255950928
71,0.8503429889678955,0.4917144477367401,0.46119505167007446,0.37926244735717773,0.7339344024658203
72,0.8469358086585999,0.5049635767936707,0.4559002220630646,0.37264835834503174,0.7325637340545654
73,0.8481650948524475,0.4990079998970032,0.4555472731590271,0.3750724792480469,0.7335492372512817
74,0.8540528416633606,0.4790102541446686,0.47427892684936523,0.38639676570892334,0.7328438758850098
75,0.8533358573913574,0.48342224955558777,0.47050756216049194,0.38540124893188477,0.7364521622657776
76,0.8459470868110657,0.5062834620475769,0.4510439336299896,0.37102413177490234,0.7341294884681702
77,0.853107213973999,0.4843670129776001,0.4728105366230011,0.3845808804035187,0.7333807945251465
78,0.8520988821983337,0.4877382516860962,0.46966204047203064,0.38259416818618774,0.7333707809448242
79,0.8542974591255188,0.4795742332935333,0.47308677434921265,0.38728246092796326,0.7362104058265686
80,0.854593813419342,0.47664502263069153,0.4754522740840912,0.3878954350948334,0.7363421320915222
81,0.8531960844993591,0.48180097341537476,0.47120338678359985,0.38526302576065063,0.737591028213501
82,0.8559108376502991,0.4729667007923126,0.48396849632263184,0.3906819224357605,0.7374860048294067
83,0.8555278778076172,0.47542110085487366,0.4786722660064697,0.390062540769577,0.7388299107551575
84,0.8549252152442932,0.4767768085002899,0.47720542550086975,0.38861167430877686,0.736814022064209
85,0.8487910032272339,0.49817588925361633,0.4608556926250458,0.37627270817756653,0.7337226271629333
86,0.8559488654136658,0.4725981652736664,0.48575636744499207,0.39089667797088623,0.7386598587036133
87,0.8560336828231812,0.47266286611557007,0.4851546585559845,0.39112111926078796,0.7391100525856018
88,0.8543845415115356,0.4796265959739685,0.47836682200431824,0.3876739740371704,0.7380445599555969
89,0.8562651872634888,0.4716131091117859,0.48778560757637024,0.39152973890304565,0.7385948300361633
90,0.8588859438896179,0.4626671373844147,0.5000141859054565,0.3972714841365814,0.741632878780365
91,0.85957270860672,0.45983871817588806,0.5012120008468628,0.3987238109111786,0.7417412400245667
92,0.8595427870750427,0.45967811346054077,0.5012512803077698,0.39901694655418396,0.7450277209281921
93,0.8543707132339478,0.4782070219516754,0.4794315695762634,0.3879967927932739,0.7410075664520264
94,0.8583762049674988,0.46109461784362793,0.49779176712036133,0.3963449001312256,0.7428367733955383
95,0.8568940758705139,0.465663343667984,0.4928251802921295,0.3932591676712036,0.7424966096878052
96,0.8574568629264832,0.4645889103412628,0.49575239419937134,0.3941229581832886,0.739932119846344
97,0.8574496507644653,0.465809166431427,0.4936214089393616,0.3943507671356201,0.7420964241027832
98,0.8604356646537781,0.4527405798435211,0.5062650442123413,0.4008941948413849,0.745022714138031
99,0.855274498462677,0.46792668104171753,0.4882053732872009,0.3901582658290863,0.7440706491470337
100,0.8584851026535034,0.46006718277931213,0.4973243176937103,0.3966759145259857,0.7437838315963745
101,0.8598666191101074,0.4532225430011749,0.5064073801040649,0.39979803562164307,0.7459548115730286
102,0.8563114404678345,0.46774330735206604,0.4884110987186432,0.3922278583049774,0.7438672184944153
103,0.8608931303024292,0.45108866691589355,0.5065053701400757,0.40192410349845886,0.7455863356590271
104,0.8565666079521179,0.46673187613487244,0.489136666059494,0.39294397830963135,0.7456080317497253
105,0.8629341721534729,0.44473522901535034,0.5137302279472351,0.4063993990421295,0.7464917302131653
106,0.860882580280304,0.44952553510665894,0.5070513486862183,0.40211889147758484,0.7476205825805664
107,0.8589615225791931,0.4571605622768402,0.5000167489051819,0.3978782296180725,0.745739758014679
108,0.8649754524230957,0.4358295798301697,0.5253505706787109,0.411318838596344,0.7509904503822327
109,0.8627381920814514,0.44416698813438416,0.5138980746269226,0.40625956654548645,0.7492663264274597
110,0.8622695207595825,0.4469066262245178,0.5128706693649292,0.40547728538513184,0.7514873147010803
111,0.8520935773849487,0.4836897552013397,0.4749273359775543,0.38404569029808044,0.745434582233429
112,0.8619805574417114,0.4468652904033661,0.513048529624939,0.40458300709724426,0.7488294839859009
113,0.8566433191299438,0.46448996663093567,0.48838096857070923,0.39330580830574036,0.7474638223648071
114,0.8611850738525391,0.44873344898223877,0.5127167701721191,0.4026286005973816,0.7463883757591248
115,0.8580561876296997,0.45867154002189636,0.5020554065704346,0.3962990939617157,0.7484092712402344
116,0.8625573515892029,0.4426715075969696,0.5182815194129944,0.40576034784317017,0.7482041716575623
117,0.8611878752708435,0.4479249119758606,0.5057423710823059,0.4029449224472046,0.749329686164856
118,0.8619670867919922,0.4461820721626282,0.5097002983093262,0.404591828584671,0.7491979598999023
119,0.8620578646659851,0.446534126996994,0.5121424794197083,0.4051138758659363,0.7523877620697021
120,0.8628116250038147,0.4435231685638428,0.5176299810409546,0.40658652782440186,0.7509371042251587
121,0.8658686280250549,0.43424054980278015,0.5252261161804199,0.4132993817329407,0.7509954571723938
122,0.8592421412467957,0.4562513828277588,0.5026623606681824,0.3989868760108948,0.750565230846405
123,0.8621281981468201,0.4449498951435089,0.5166983604431152,0.40502768754959106,0.7500516772270203
124,0.8665820956230164,0.42824509739875793,0.5327208638191223,0.415114164352417,0.7532914876937866
125,0.8590671420097351,0.455759197473526,0.500194251537323,0.39877092838287354,0.7519775629043579
126,0.861088216304779,0.44919052720069885,0.5097142457962036,0.4029114842414856,0.7510437965393066
127,0.8661991953849792,0.43307575583457947,0.5299877524375916,0.4144100844860077,0.7549706101417542
128,0.863315761089325,0.44400590658187866,0.5162668228149414,0.40773528814315796,0.7514923214912415
129,0.8646361827850342,0.4337557554244995,0.5233831405639648,0.4109210669994354,0.7546137571334839
130,0.8588287234306335,0.45629772543907166,0.49790090322494507,0.3983256220817566,0.7524044513702393
131,0.8649283647537231,0.4340963065624237,0.5310484766960144,0.4113290309906006,0.7521976828575134
132,0.8629977703094482,0.4435842037200928,0.5157452821731567,0.40720951557159424,0.7531564235687256
133,0.8676686882972717,0.42653888463974,0.5338392853736877,0.41789326071739197,0.7569131255149841
134,0.8668684363365173,0.4285137951374054,0.5341742634773254,0.41623347997665405,0.7584804892539978
135,0.8656125068664551,0.43284088373184204,0.5261836051940918,0.41341131925582886,0.7581803798675537
136,0.8665911555290222,0.4310595989227295,0.5318584442138672,0.41567325592041016,0.7590891122817993
137,0.8673868179321289,0.4285198152065277,0.5383270382881165,0.41734403371810913,0.7579085826873779
138,0.8639002442359924,0.4397009313106537,0.5174917578697205,0.4094914495944977,0.756412923336029
139,0.8645012378692627,0.4359470307826996,0.5246796011924744,0.4106658697128296,0.7550222873687744
140,0.8680486083030701,0.42150557041168213,0.5401118993759155,0.4187863767147064,0.7572982907295227
141,0.8630601763725281,0.4428272247314453,0.513955295085907,0.40776526927948,0.7573466897010803
142,0.8626526594161987,0.44310617446899414,0.5154595971107483,0.4063379168510437,0.7518858313560486
143,0.8710114359855652,0.4112524688243866,0.5567092299461365,0.4258628785610199,0.7601379156112671
144,0.8668895959854126,0.42846211791038513,0.5333197116851807,0.4165072441101074,0.7608982920646667
145,0.8670447468757629,0.42497649788856506,0.5375024676322937,0.41684845089912415,0.7608515620231628
146,0.8705851435661316,0.41273969411849976,0.548751175403595,0.42500850558280945,0.7618486881256104
147,0.8632357120513916,0.44071152806282043,0.5190737843513489,0.4084390699863434,0.7603797316551208
148,0.868834912776947,0.4216219484806061,0.5415012240409851,0.42058563232421875,0.7573533058166504
149,0.8723021745681763,0.40787023305892944,0.5548190474510193,0.4292568266391754,0.7645782828330994
150,0.8646096587181091,0.43630358576774597,0.5165389180183411,0.4113674461841583,0.759826123714447
151,0.8668258190155029,0.42968183755874634,0.531345784664154,0.41627421975135803,0.7599311470985413
152,0.869034469127655,0.42176762223243713,0.5415023565292358,0.4215359687805176,0.7630042433738708
153,0.8671814799308777,0.4238302707672119,0.5398295521736145,0.41734299063682556,0.762944221496582
154,0.8706887364387512,0.41383442282676697,0.5479203462600708,0.42536434531211853,0.7631709575653076
155,0.8673941493034363,0.42763862013816833,0.531277596950531,0.41768938302993774,0.7615318894386292
156,0.8735670447349548,0.40106868743896484,0.5657106637954712,0.43257901072502136,0.7686484456062317
157,0.8718785047531128,0.41042548418045044,0.552166223526001,0.42841219902038574,0.7664891481399536
158,0.873883843421936,0.40292805433273315,0.5627821683883667,0.4332294464111328,0.7672144770622253
159,0.8726993799209595,0.4053790867328644,0.5581034421920776,0.4303831458091736,0.7669209837913513
160,0.8703476190567017,0.4155944287776947,0.5444788932800293,0.42495402693748474,0.7677647471427917
161,0.8693762421607971,0.41816312074661255,0.5429605841636658,0.4222778379917145,0.762515664100647
162,0.8706838488578796,0.41479572653770447,0.5472648739814758,0.4259189963340759,0.7700074315071106
163,0.8681085109710693,0.42370960116386414,0.5392452478408813,0.4197837710380554,0.7669610381126404
164,0.8726028800010681,0.4063307046890259,0.5575504302978516,0.4301755726337433,0.7671694755554199
165,0.8712893128395081,0.41224876046180725,0.5508970618247986,0.4270697236061096,0.7669093608856201
166,0.8713108897209167,0.41139185428619385,0.5536959767341614,0.42727142572402954,0.7688068747520447
167,0.8697195053100586,0.41632676124572754,0.5480092167854309,0.42324501276016235,0.7645966410636902
168,0.8732958436012268,0.4030327796936035,0.5626131892204285,0.4321230351924896,0.7711246013641357
169,0.8750742077827454,0.3977610468864441,0.568630039691925,0.4364437460899353,0.7719082832336426
170,0.872310221195221,0.40681329369544983,0.5578649044036865,0.429821252822876,0.771511435508728
171,0.8732475638389587,0.40569043159484863,0.5597290396690369,0.4319751262664795,0.7707144021987915
172,0.8730804920196533,0.4059833586215973,0.5588570237159729,0.4313744306564331,0.7680414915084839
173,0.8691697120666504,0.41731488704681396,0.5404387712478638,0.4222865700721741,0.7681348919868469
174,0.875155508518219,0.39666038751602173,0.5672470331192017,0.43663349747657776,0.7718449234962463
175,0.8732368350028992,0.4031219482421875,0.5600427389144897,0.4319614768028259,0.7708477973937988
176,0.8712265491485596,0.41034582257270813,0.5584009289741516,0.427112877368927,0.7692537307739258
177,0.8774343729019165,0.3900400400161743,0.5861658453941345,0.4424211382865906,0.7748979330062866
178,0.8747509717941284,0.39969438314437866,0.5650366544723511,0.4355986714363098,0.7710695266723633
179,0.8773325085639954,0.3920149803161621,0.5723472833633423,0.4420836269855499,0.7735556960105896
180,0.8717406392097473,0.40989211201667786,0.5465531349182129,0.4283844828605652,0.7701925039291382
181,0.878490149974823,0.38613730669021606,0.5827256441116333,0.4450286626815796,0.7745177745819092
182,0.8774228692054749,0.389667272567749,0.5795876383781433,0.4424095153808594,0.775124728679657
183,0.8795214295387268,0.3820498585700989,0.5896762013435364,0.44776472449302673,0.7767537832260132
184,0.8753716349601746,0.4001349210739136,0.561913788318634,0.4372738301753998,0.7734572887420654
185,0.8766224980354309,0.39416566491127014,0.5744673609733582,0.4404490888118744,0.7752614617347717
186,0.8823255896568298,0.37500229477882385,0.6044512391090393,0.45515957474708557,0.7802537083625793
187,0.8718387484550476,0.40829405188560486,0.5518970489501953,0.42914676666259766,0.776960551738739
188,0.8708207607269287,0.4125972092151642,0.5537989139556885,0.42649340629577637,0.7732305526733398
189,0.8734890818595886,0.4039765000343323,0.562644898891449,0.43268775939941406,0.7725918889045715
190,0.8797773122787476,0.3816109299659729,0.5939753651618958,0.4484746754169464,0.777790904045105
191,0.8800691962242126,0.3809584379196167,0.5890423655509949,0.4493817090988159,0.7805988788604736
192,0.8725274801254272,0.41037485003471375,0.5540724992752075,0.43034783005714417,0.7717081904411316
193,0.8781210780143738,0.3893482983112335,0.5801738500595093,0.44420957565307617,0.7761335372924805
194,0.8784074187278748,0.3879036009311676,0.5857629776000977,0.44503241777420044,0.777830958366394
195,0.8722435235977173,0.4089418947696686,0.5522979497909546,0.4298143982887268,0.7733739018440247
196,0.8776534795761108,0.3900027573108673,0.5739491581916809,0.443105548620224,0.7770372629165649
197,0.8732516169548035,0.4093867242336273,0.5602824687957764,0.4320201575756073,0.7712045907974243
198,0.8755601644515991,0.3983640670776367,0.5628934502601624,0.4378072917461395,0.7746111750602722
199,0.8740794062614441,0.4033222794532776,0.5589638352394104,0.43405911326408386,0.7720333337783813
