epoch,binary_accuracy,loss,pr_auc,precision,recall
43,0.6106758117675781,1.091760277748108,0.14153698086738586,0.158469557762146,0.632849395275116
44,0.6168447732925415,1.0843209028244019,0.1419151872396469,0.1606394499540329,0.6316378116607666
45,0.6205085515975952,1.091521143913269,0.14142003655433655,0.1622864305973053,0.6327956318855286
46,0.6169176697731018,1.0937175750732422,0.14003463089466095,0.16029483079910278,0.6294785737991333
47,0.6135533452033997,1.0828781127929688,0.14068177342414856,0.1591748297214508,0.6305484175682068
48,0.6234275698661804,1.0722297430038452,0.14220960438251495,0.16290654242038727,0.6296299695968628
49,0.6046943664550781,1.0775429010391235,0.14120618999004364,0.15474244952201843,0.6241291761398315
50,0.6179245710372925,1.0525145530700684,0.1438039392232895,0.15967679023742676,0.6236504316329956
51,0.6134735941886902,1.0584828853607178,0.14291812479496002,0.15868297219276428,0.6278712749481201
52,0.6241294145584106,1.0562275648117065,0.1449621468782425,0.16223838925361633,0.6241927146911621
53,0.6231001615524292,1.055526614189148,0.1446157544851303,0.1616889387369156,0.6234208345413208
54,0.6133306622505188,1.068202018737793,0.14170120656490326,0.15607206523418427,0.6131618022918701
55,0.619371771812439,1.0402108430862427,0.14634697139263153,0.1606781780719757,0.6261321306228638
56,0.6303600668907166,1.027392029762268,0.14920902252197266,0.1642673909664154,0.6212224960327148
57,0.634705126285553,1.017935037612915,0.15297019481658936,0.16555923223495483,0.6182278394699097
58,0.6261955499649048,1.027655005455017,0.1481715887784958,0.16243937611579895,0.6205776333808899
59,0.6298931241035461,1.0160062313079834,0.15315274894237518,0.1643558144569397,0.6228150725364685
60,0.631320059299469,1.017951250076294,0.15179511904716492,0.1650303453207016,0.623264491558075
61,0.6482154726982117,0.9955347180366516,0.15598371624946594,0.17148886620998383,0.6181643009185791
62,0.6478559970855713,0.9916929602622986,0.15639840066432953,0.17047031223773956,0.613484263420105
63,0.6409938931465149,0.9965466260910034,0.15646450221538544,0.16801027953624725,0.6167768836021423
64,0.6420990228652954,0.990267276763916,0.15830914676189423,0.16779722273349762,0.6129273176193237
65,0.6556419730186462,0.9630171656608582,0.1620771884918213,0.17362183332443237,0.6110318899154663
66,0.655186116695404,0.9628380537033081,0.16473937034606934,0.17319393157958984,0.6098838448524475
67,0.6632261872291565,0.9424018859863281,0.1695796400308609,0.17847712337970734,0.6174461841583252
68,0.6632221937179565,0.9416525959968567,0.16969864070415497,0.17814423143863678,0.6156679391860962
69,0.6579033732414246,0.9572284817695618,0.163223996758461,0.17597129940986633,0.6179102659225464
70,0.66520094871521,0.9397943019866943,0.16772373020648956,0.1794002205133438,0.6171384453773499
71,0.6632726788520813,0.9372358322143555,0.1710144579410553,0.17840467393398285,0.6169332265853882
72,0.6524698734283447,0.9525822401046753,0.16604392230510712,0.17264114320278168,0.6137676239013672
73,0.663926899433136,0.9346232414245605,0.17146579921245575,0.17868562042713165,0.6167036294937134
74,0.6737162470817566,0.9142186045646667,0.1775868684053421,0.18382574617862701,0.6175097227096558
75,0.6593413949012756,0.9519526958465576,0.16937704384326935,0.1753646433353424,0.6109097599983215
76,0.6738629341125488,0.9215610027313232,0.17839789390563965,0.1837967038154602,0.6169478893280029
77,0.6746646165847778,0.9045580625534058,0.1822713315486908,0.18556848168373108,0.6241389513015747
78,0.6734468936920166,0.9156160354614258,0.18077555298805237,0.18490086495876312,0.6239973306655884
79,0.6620708703994751,0.9368370771408081,0.17253340780735016,0.1786634624004364,0.6215253472328186
80,0.6503200531005859,0.9641088247299194,0.16508756577968597,0.17362987995147705,0.6246274709701538
81,0.6619351506233215,0.9403055906295776,0.1729392260313034,0.18042440712451935,0.631476640701294
82,0.6734873652458191,0.904871940612793,0.182046577334404,0.18603473901748657,0.6299768686294556
83,0.6694689989089966,0.919176459312439,0.18054695427417755,0.18238739669322968,0.621579110622406
84,0.6759218573570251,0.9087886810302734,0.17928411066532135,0.18690289556980133,0.627714991569519
85,0.6786714792251587,0.8926945924758911,0.1877080351114273,0.18827654421329498,0.6271629333496094
86,0.684186577796936,0.8807775974273682,0.19050416350364685,0.1918538212776184,0.6300598978996277
87,0.6831964254379272,0.8817711472511292,0.19088347256183624,0.1915954202413559,0.6316280364990234
88,0.6734534502029419,0.9115429520606995,0.18295471370220184,0.18663151562213898,0.6332988142967224
89,0.6791948080062866,0.8985045552253723,0.18622057139873505,0.190090611577034,0.6353750228881836
90,0.6951611042022705,0.8542473316192627,0.20062009990215302,0.19905853271484375,0.634617805480957
91,0.6967623233795166,0.8426936268806458,0.20269237458705902,0.2002440243959427,0.6358000636100769
92,0.6971277594566345,0.8402625322341919,0.19991280138492584,0.20057955384254456,0.6364058256149292
93,0.7038002610206604,0.8213723301887512,0.20496037602424622,0.20515890419483185,0.63881915807724
94,0.7023034691810608,0.8296256065368652,0.20362983644008636,0.20453386008739471,0.6404849886894226
95,0.7062603831291199,0.8225308656692505,0.20391157269477844,0.20742124319076538,0.6425074934959412
96,0.7090739607810974,0.8152241706848145,0.20645825564861298,0.20965874195098877,0.6447156071662903
97,0.6973202228546143,0.8425115942955017,0.1989663988351822,0.20204102993011475,0.6435627341270447
98,0.7151747345924377,0.7935287356376648,0.21479712426662445,0.2137870490550995,0.645077109336853
99,0.7172799110412598,0.7899699211120605,0.21534359455108643,0.21562559902668,0.6471875905990601
